2016-06-22 16:11:31,279 [Dummy-1:11080] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-06-23 13:33:40,611 [Thread-2:5188] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_tag`.`id`, `blog_tag`.`name`, `blog_tag`.`callback_url` FROM `blog_tag` INNER JOIN `blog_articletag` ON ( `blog_tag`.`id` = `blog_articletag`.`tag_id` ) WHERE `blog_articletag`.`article_id` = 3; args=(3,)
2016-06-23 13:33:40,617 [Thread-2:5188] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT('*') AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 3; args=('*', 3)
2016-06-23 13:33:40,619 [Thread-2:5188] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_tag`.`id`, `blog_tag`.`name`, `blog_tag`.`callback_url` FROM `blog_tag` INNER JOIN `blog_articletag` ON ( `blog_tag`.`id` = `blog_articletag`.`tag_id` ) WHERE `blog_articletag`.`article_id` = 2; args=(2,)
2016-06-23 13:33:40,624 [Thread-2:5188] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT('*') AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 2; args=('*', 2)
2016-06-23 13:33:40,631 [Thread-2:5188] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` ORDER BY `blog_article`.`click_count` DESC; args=()
2016-06-23 13:33:40,634 [Thread-2:5188] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` ORDER BY `blog_article`.`score` DESC; args=()
2016-06-23 13:33:40,637 [Thread-2:5188] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_tag`.`id`, `blog_tag`.`name`, `blog_tag`.`callback_url` FROM `blog_tag`; args=()
2016-06-23 13:33:40,640 [Thread-2:5188] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_links`.`id`, `blog_links`.`title`, `blog_links`.`description`, `blog_links`.`callback_url`, `blog_links`.`date_publish`, `blog_links`.`index` FROM `blog_links` ORDER BY `blog_links`.`index` ASC, `blog_links`.`id` ASC; args=()
2016-06-23 13:34:53,224 [Dummy-1:8044] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-06-23 13:34:53,303 [Dummy-1:8044] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-06-23 13:34:53,306 [Dummy-1:8044] [django.db.backends:89] [utils:execute] [DEBUG]- (0.003) SHOW FULL TABLES; args=None
2016-06-23 13:34:53,316 [Dummy-1:8044] [django.db.backends:89] [utils:execute] [DEBUG]- (0.003) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2016-06-23 13:35:37,263 [Dummy-1:14024] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-06-23 13:35:37,345 [Dummy-1:14024] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-06-23 13:35:37,348 [Dummy-1:14024] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2016-06-23 13:35:37,354 [Dummy-1:14024] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2016-06-23 13:35:40,786 [Thread-2:11084] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-06-23 13:35:40,788 [Thread-2:11084] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT('*') AS `__count` FROM `blog_article`; args=('*',)
2016-06-23 13:35:40,789 [Thread-2:11084] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2016-06-23 13:35:40,799 [Thread-2:11084] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2016-06-23 13:35:40,802 [Thread-2:11084] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_comment`.`article_id`, COUNT(`blog_comment`.`article_id`) AS `comment_count` FROM `blog_comment` GROUP BY `blog_comment`.`article_id` ORDER BY `comment_count` DESC; args=()
2016-06-23 13:35:40,805 [Thread-2:11084] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` WHERE `blog_article`.`id` = 3; args=(3,)
2016-06-23 13:35:40,808 [Thread-2:11084] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` WHERE `blog_article`.`id` = 1; args=(1,)
2016-06-23 13:35:40,812 [Thread-2:11084] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` WHERE `blog_article`.`id` = 2; args=(2,)
2016-06-23 13:35:40,819 [Thread-2:11084] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_category`.`id`, `blog_category`.`name`, `blog_category`.`index` FROM `blog_category` ORDER BY `blog_category`.`index` ASC, `blog_category`.`id` ASC LIMIT 6; args=()
2016-06-23 13:35:40,835 [Thread-2:11084] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_advert`.`id`, `blog_advert`.`title`, `blog_advert`.`description`, `blog_advert`.`image_url`, `blog_advert`.`callback_url`, `blog_advert`.`date_publish`, `blog_advert`.`index` FROM `blog_advert` ORDER BY `blog_advert`.`index` ASC, `blog_advert`.`id` ASC LIMIT 4; args=()
2016-06-23 13:35:40,844 [Thread-2:11084] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC LIMIT 2; args=()
2016-06-23 13:35:40,848 [Thread-2:11084] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_tag`.`id`, `blog_tag`.`name`, `blog_tag`.`callback_url` FROM `blog_tag` INNER JOIN `blog_articletag` ON ( `blog_tag`.`id` = `blog_articletag`.`tag_id` ) WHERE `blog_articletag`.`article_id` = 3; args=(3,)
2016-06-23 13:35:40,851 [Thread-2:11084] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT('*') AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 3; args=('*', 3)
2016-06-23 13:35:40,855 [Thread-2:11084] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_tag`.`id`, `blog_tag`.`name`, `blog_tag`.`callback_url` FROM `blog_tag` INNER JOIN `blog_articletag` ON ( `blog_tag`.`id` = `blog_articletag`.`tag_id` ) WHERE `blog_articletag`.`article_id` = 2; args=(2,)
2016-06-23 13:35:40,858 [Thread-2:11084] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT('*') AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 2; args=('*', 2)
2016-06-23 13:35:40,865 [Thread-2:11084] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` ORDER BY `blog_article`.`click_count` DESC; args=()
2016-06-23 13:35:40,869 [Thread-2:11084] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` ORDER BY `blog_article`.`score` DESC; args=()
2016-06-23 13:35:40,871 [Thread-2:11084] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_tag`.`id`, `blog_tag`.`name`, `blog_tag`.`callback_url` FROM `blog_tag`; args=()
2016-06-23 13:35:40,875 [Thread-2:11084] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_links`.`id`, `blog_links`.`title`, `blog_links`.`description`, `blog_links`.`callback_url`, `blog_links`.`date_publish`, `blog_links`.`index` FROM `blog_links` ORDER BY `blog_links`.`index` ASC, `blog_links`.`id` ASC; args=()
2016-06-23 13:37:06,517 [Thread-3:10768] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-06-23 13:37:06,523 [Thread-3:10768] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-06-23 13:37:06,526 [Thread-3:10768] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` WHERE `blog_article`.`id` = 2; args=(2,)
2016-06-23 13:37:06,657 [Thread-3:10768] [django.db.backends:89] [utils:execute] [DEBUG]- (0.128) UPDATE `blog_article` SET `title` = 'python变量之字符串', `desc` = '字符串的基础', `content` = '<div style=\"background-color:#FFFFFF;color:#000000;font-family:微软雅黑;font-size:14px;font-style:normal;font-weight:normal;text-align:left;\">\r\n<pre>1、去除字符串首位空格</pre>\r\n<pre>    s.strip()--&gt;字符串</pre>\r\n<pre>2、去除左部字符</pre>\r\n<pre>    s.lstrip(\'str\')</pre>\r\n<pre>3、去除右部字符</pre>\r\n<pre>\r\n\r\n\r\n<pre>    s.rstrip(\'str\')\r\n</pre>\r\n<pre>4、查找字符串位置\r\n</pre>\r\n<pre>    s.index(\'str\')<span style=\"background-color:#FFFFFF;line-height:1.5;\">--&gt;位置</span> </pre>\r\n<pre><span style=\"background-color:#FFFFFF;line-height:1.5;\">5、比较字符串</span> </pre>\r\n<pre><span style=\"background-color:#FFFFFF;line-height:1.5;\"> cmp(str1,str2)--&gt;0为一致</span> </pre>\r\n<pre><span style=\"background-color:#FFFFFF;line-height:1.5;\">6、查找字符串是否存在</span> </pre>\r\n<pre><span style=\"background-color:#FFFFFF;line-height:1.5;\"> str1.find(str2)--&gt;0为存在，-1为不存在</span> 7、分割字符串</pre>\r\n</pre>\r\n<pre>    str.split(\'char\')--&gt;字符串</pre>\r\n<pre>8、利用字符串切片翻转</pre>\r\n<pre>    str[::-1]--字符串</pre>\r\n</div>\r\n<span style=\"background-color:#FFFFFF;color:#000000;font-family:微软雅黑;font-style:normal;font-weight:normal;font-size:12px;\"> \r\n<div style=\"background-color:inherit;\">\r\n	<span style=\"background-color:#FFFFFF;font-family:Monaco, Consolas, Courier, \'Lucida Console\', monospace;line-height:1.5;\">9、查看是否在字串中</span> \r\n</div>\r\n<div style=\"background-color:inherit;\">\r\n	<span style=\"background-color:#FFFFFF;font-family:Monaco, Consolas, Courier, \'Lucida Console\', monospace;line-height:1.5;\">&nbsp; &nbsp; if \'char\' not in str:</span> \r\n</div>\r\n<div style=\"background-color:inherit;\">\r\n	<br />\r\n</div>\r\n<div style=\"background-color:inherit;\">\r\n	<span style=\"background-color:inherit;\">10、以什么字符串开头</span> \r\n</div>\r\n<div style=\"background-color:inherit;\">\r\n	<span style=\"background-color:inherit;\">&nbsp; &nbsp; str</span><span style=\"background-color:#FFFFFF;font-family:Monaco, Consolas, Courier, \'Lucida Console\', monospace;line-height:1.5;\">.</span><span style=\"background-color:#FFFFFF;font-family:Monaco, Consolas, Courier, \'Lucida Console\', monospace;line-height:1.5;\">startswith(\'char\')</span> \r\n</div>\r\n<div style=\"background-color:inherit;\">\r\n	<span style=\"background-color:#FFFFFF;font-family:Monaco, Consolas, Courier, \'Lucida Console\', monospace;line-height:1.5;\"><br />\r\n</span> \r\n</div>\r\n<div style=\"background-color:inherit;\">\r\n	<span style=\"background-color:#FFFFFF;font-family:Monaco, Consolas, Courier, \'Lucida Console\', monospace;line-height:1.5;\">11、替换字符串中字符</span> \r\n</div>\r\n<div style=\"background-color:inherit;\">\r\n	<span style=\"background-color:#FFFFFF;font-family:Monaco, Consolas, Courier, \'Lucida Console\', monospace;line-height:1.5;\">&nbsp; &nbsp; str.replace(\'oldchar\',\'newchar\')--&gt;返回值为替换后的字符串</span> \r\n</div>\r\n</span>', `click_count` = 18, `is_recommend` = 0, `date_publish` = '2016-04-19 02:15:06', `user_id` = 1, `category_id` = 2, `score` = 50 WHERE `blog_article`.`id` = 2; args=(u'python\u53d8\u91cf\u4e4b\u5b57\u7b26\u4e32', u'\u5b57\u7b26\u4e32\u7684\u57fa\u7840', u'<div style="background-color:#FFFFFF;color:#000000;font-family:\u5fae\u8f6f\u96c5\u9ed1;font-size:14px;font-style:normal;font-weight:normal;text-align:left;">\r\n<pre>1\u3001\u53bb\u9664\u5b57\u7b26\u4e32\u9996\u4f4d\u7a7a\u683c</pre>\r\n<pre>    s.strip()--&gt;\u5b57\u7b26\u4e32</pre>\r\n<pre>2\u3001\u53bb\u9664\u5de6\u90e8\u5b57\u7b26</pre>\r\n<pre>    s.lstrip(\'str\')</pre>\r\n<pre>3\u3001\u53bb\u9664\u53f3\u90e8\u5b57\u7b26</pre>\r\n<pre>\r\n\r\n\r\n<pre>    s.rstrip(\'str\')\r\n</pre>\r\n<pre>4\u3001\u67e5\u627e\u5b57\u7b26\u4e32\u4f4d\u7f6e\r\n</pre>\r\n<pre>    s.index(\'str\')<span style="background-color:#FFFFFF;line-height:1.5;">--&gt;\u4f4d\u7f6e</span> </pre>\r\n<pre><span style="background-color:#FFFFFF;line-height:1.5;">5\u3001\u6bd4\u8f83\u5b57\u7b26\u4e32</span> </pre>\r\n<pre><span style="background-color:#FFFFFF;line-height:1.5;"> cmp(str1,str2)--&gt;0\u4e3a\u4e00\u81f4</span> </pre>\r\n<pre><span style="background-color:#FFFFFF;line-height:1.5;">6\u3001\u67e5\u627e\u5b57\u7b26\u4e32\u662f\u5426\u5b58\u5728</span> </pre>\r\n<pre><span style="background-color:#FFFFFF;line-height:1.5;"> str1.find(str2)--&gt;0\u4e3a\u5b58\u5728\uff0c-1\u4e3a\u4e0d\u5b58\u5728</span> 7\u3001\u5206\u5272\u5b57\u7b26\u4e32</pre>\r\n</pre>\r\n<pre>    str.split(\'char\')--&gt;\u5b57\u7b26\u4e32</pre>\r\n<pre>8\u3001\u5229\u7528\u5b57\u7b26\u4e32\u5207\u7247\u7ffb\u8f6c</pre>\r\n<pre>    str[::-1]--\u5b57\u7b26\u4e32</pre>\r\n</div>\r\n<span style="background-color:#FFFFFF;color:#000000;font-family:\u5fae\u8f6f\u96c5\u9ed1;font-style:normal;font-weight:normal;font-size:12px;"> \r\n<div style="background-color:inherit;">\r\n\t<span style="background-color:#FFFFFF;font-family:Monaco, Consolas, Courier, \'Lucida Console\', monospace;line-height:1.5;">9\u3001\u67e5\u770b\u662f\u5426\u5728\u5b57\u4e32\u4e2d</span> \r\n</div>\r\n<div style="background-color:inherit;">\r\n\t<span style="background-color:#FFFFFF;font-family:Monaco, Consolas, Courier, \'Lucida Console\', monospace;line-height:1.5;">&nbsp; &nbsp; if \'char\' not in str:</span> \r\n</div>\r\n<div style="background-color:inherit;">\r\n\t<br />\r\n</div>\r\n<div style="background-color:inherit;">\r\n\t<span style="background-color:inherit;">10\u3001\u4ee5\u4ec0\u4e48\u5b57\u7b26\u4e32\u5f00\u5934</span> \r\n</div>\r\n<div style="background-color:inherit;">\r\n\t<span style="background-color:inherit;">&nbsp; &nbsp; str</span><span style="background-color:#FFFFFF;font-family:Monaco, Consolas, Courier, \'Lucida Console\', monospace;line-height:1.5;">.</span><span style="background-color:#FFFFFF;font-family:Monaco, Consolas, Courier, \'Lucida Console\', monospace;line-height:1.5;">startswith(\'char\')</span> \r\n</div>\r\n<div style="background-color:inherit;">\r\n\t<span style="background-color:#FFFFFF;font-family:Monaco, Consolas, Courier, \'Lucida Console\', monospace;line-height:1.5;"><br />\r\n</span> \r\n</div>\r\n<div style="background-color:inherit;">\r\n\t<span style="background-color:#FFFFFF;font-family:Monaco, Consolas, Courier, \'Lucida Console\', monospace;line-height:1.5;">11\u3001\u66ff\u6362\u5b57\u7b26\u4e32\u4e2d\u5b57\u7b26</span> \r\n</div>\r\n<div style="background-color:inherit;">\r\n\t<span style="background-color:#FFFFFF;font-family:Monaco, Consolas, Courier, \'Lucida Console\', monospace;line-height:1.5;">&nbsp; &nbsp; str.replace(\'oldchar\',\'newchar\')--&gt;\u8fd4\u56de\u503c\u4e3a\u66ff\u6362\u540e\u7684\u5b57\u7b26\u4e32</span> \r\n</div>\r\n</span>', 18, False, u'2016-04-19 02:15:06', 1, 2, 50, 2)
2016-06-23 13:37:06,729 [Thread-3:10768] [django.db.backends:89] [utils:execute] [DEBUG]- (0.023) SELECT `blog_comment`.`id`, `blog_comment`.`content`, `blog_comment`.`username`, `blog_comment`.`email`, `blog_comment`.`date_publish`, `blog_comment`.`user_id`, `blog_comment`.`article_id`, `blog_comment`.`pid_id` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 2 ORDER BY `blog_comment`.`id` ASC; args=(2,)
2016-06-23 13:37:06,763 [Thread-3:10768] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2016-06-23 13:37:06,766 [Thread-3:10768] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_comment`.`article_id`, COUNT(`blog_comment`.`article_id`) AS `comment_count` FROM `blog_comment` GROUP BY `blog_comment`.`article_id` ORDER BY `comment_count` DESC; args=()
2016-06-23 13:37:06,769 [Thread-3:10768] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` WHERE `blog_article`.`id` = 3; args=(3,)
2016-06-23 13:37:06,772 [Thread-3:10768] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` WHERE `blog_article`.`id` = 1; args=(1,)
